command,set_all_link_command_alias,broadcast,Device Set ALL-Link Command Alias  command.,Device Set ALL-Link Command Alias  broadcast command.
command,set_all_link_command_alias,direct_nak,Device Set ALL-Link Command Alias  command.,Device Set ALL-Link Command Alias  direct_nak command.
command,set_all_link_command_alias,all_link_broadcast,Device Set ALL-Link Command Alias  command.,Device Set ALL-Link Command Alias  all_link_broadcast command.
command,set_all_link_command_alias,all_link_cleanup_nak,Device Set ALL-Link Command Alias  command.,Device Set ALL-Link Command Alias  all_link_cleanup_nak command.
command,set_device_text_string,direct,Device Set Device Text String  command.,Device Set Device Text String  direct command.
command,set_device_text_string,direct_ack,Device Set Device Text String  command.,Device Set Device Text String  direct_ack command.
command,set_device_text_string,all_link_cleanup,Device Set Device Text String  command.,Device Set Device Text String  all_link_cleanup command.
command,set_device_text_string,all_link_cleanup_ack,Device Set Device Text String  command.,Device Set Device Text String  all_link_cleanup_ack command.
command,set_device_text_string,broadcast,Device Set Device Text String  command.,Device Set Device Text String  broadcast command.
command,set_device_text_string,direct_nak,Device Set Device Text String  command.,Device Set Device Text String  direct_nak command.
command,set_device_text_string,all_link_broadcast,Device Set Device Text String  command.,Device Set Device Text String  all_link_broadcast command.
command,set_device_text_string,all_link_cleanup_nak,Device Set Device Text String  command.,Device Set Device Text String  all_link_cleanup_nak command.
command,enter_linking_mode,direct,Device Enter Linking Mode  command.,Device Enter Linking Mode  direct command.
command,enter_linking_mode,direct_ack,Device Enter Linking Mode  command.,Device Enter Linking Mode  direct_ack command.
command,enter_linking_mode,all_link_cleanup,Device Enter Linking Mode  command.,Device Enter Linking Mode  all_link_cleanup command.
command,enter_linking_mode,all_link_cleanup_ack,Device Enter Linking Mode  command.,Device Enter Linking Mode  all_link_cleanup_ack command.
command,enter_linking_mode,broadcast,Device Enter Linking Mode  command.,Device Enter Linking Mode  broadcast command.
command,enter_linking_mode,direct_nak,Device Enter Linking Mode  command.,Device Enter Linking Mode  direct_nak command.
command,enter_linking_mode,all_link_broadcast,Device Enter Linking Mode  command.,Device Enter Linking Mode  all_link_broadcast command.
command,enter_linking_mode,all_link_cleanup_nak,Device Enter Linking Mode  command.,Device Enter Linking Mode  all_link_cleanup_nak command.
command,enter_unlinking_mode,direct,Device Enter Unlinking Mode command.,Device Enter Unlinking Mode direct command.
command,enter_unlinking_mode,direct_ack,Device Enter Unlinking Mode command.,Device Enter Unlinking Mode direct_ack command.
command,enter_unlinking_mode,all_link_cleanup,Device Enter Unlinking Mode command.,Device Enter Unlinking Mode all_link_cleanup command.
command,enter_unlinking_mode,all_link_cleanup_ack,Device Enter Unlinking Mode command.,Device Enter Unlinking Mode all_link_cleanup_ack command.
command,enter_unlinking_mode,broadcast,Device Enter Unlinking Mode command.,Device Enter Unlinking Mode broadcast command.
command,enter_unlinking_mode,direct_nak,Device Enter Unlinking Mode command.,Device Enter Unlinking Mode direct_nak command.
command,enter_unlinking_mode,all_link_broadcast,Device Enter Unlinking Mode command.,Device Enter Unlinking Mode all_link_broadcast command.
command,enter_unlinking_mode,all_link_cleanup_nak,Device Enter Unlinking Mode command.,Device Enter Unlinking Mode all_link_cleanup_nak command.
command,get_insteon_engine_version,direct,Device Get INSTEON Engine Version  command.,Device Get INSTEON Engine Version  direct command.
command,get_insteon_engine_version,direct_ack,Device Get INSTEON Engine Version  command.,Device Get INSTEON Engine Version  direct_ack command.
command,get_insteon_engine_version,all_link_cleanup,Device Get INSTEON Engine Version  command.,Device Get INSTEON Engine Version  all_link_cleanup command.
command,get_insteon_engine_version,all_link_cleanup_ack,Device Get INSTEON Engine Version  command.,Device Get INSTEON Engine Version  all_link_cleanup_ack command.
command,get_insteon_engine_version,broadcast,Device Get INSTEON Engine Version  command.,Device Get INSTEON Engine Version  broadcast command.
command,get_insteon_engine_version,direct_nak,Device Get INSTEON Engine Version  command.,Device Get INSTEON Engine Version  direct_nak command.
command,get_insteon_engine_version,all_link_broadcast,Device Get INSTEON Engine Version  command.,Device Get INSTEON Engine Version  all_link_broadcast command.
command,get_insteon_engine_version,all_link_cleanup_nak,Device Get INSTEON Engine Version  command.,Device Get INSTEON Engine Version  all_link_cleanup_nak command.
command,ping,direct,Device Ping  command.,Device Ping  direct command.
command,ping,direct_ack,Device Ping  command.,Device Ping  direct_ack command.
command,ping,all_link_cleanup,Device Ping  command.,Device Ping  all_link_cleanup command.
command,ping,all_link_cleanup_ack,Device Ping  command.,Device Ping  all_link_cleanup_ack command.
command,ping,broadcast,Device Ping  command.,Device Ping  broadcast command.
command,ping,direct_nak,Device Ping  command.,Device Ping  direct_nak command.
command,ping,all_link_broadcast,Device Ping  command.,Device Ping  all_link_broadcast command.
command,ping,all_link_cleanup_nak,Device Ping  command.,Device Ping  all_link_cleanup_nak command.
command,id_request,direct,Device ID Request  command.,Device ID Request  direct command.
command,id_request,direct_ack,Device ID Request  command.,Device ID Request  direct_ack command.
command,id_request,all_link_cleanup,Device ID Request  command.,Device ID Request  all_link_cleanup command.
command,id_request,all_link_cleanup_ack,Device ID Request  command.,Device ID Request  all_link_cleanup_ack command.
command,id_request,broadcast,Device ID Request  command.,Device ID Request  broadcast command.
command,id_request,direct_nak,Device ID Request  command.,Device ID Request  direct_nak command.
command,id_request,all_link_broadcast,Device ID Request  command.,Device ID Request  all_link_broadcast command.
command,id_request,all_link_cleanup_nak,Device ID Request  command.,Device ID Request  all_link_cleanup_nak command.
command,on,direct,Device ON command.,Device ON direct command.
command,on,direct_ack,Device ON command.,Device ON direct_ack command.
command,on,all_link_cleanup,Device ON command.,Device ON all_link_cleanup command.
command,on,all_link_cleanup_ack,Device ON command.,Device ON all_link_cleanup_ack command.
command,on,broadcast,Device ON command.,Device ON broadcast command.
command,on,direct_nak,Device ON command.,Device ON direct_nak command.
command,on,all_link_broadcast,Device ON command.,Device ON all_link_broadcast command.
command,on,all_link_cleanup_nak,Device ON command.,Device ON all_link_cleanup_nak command.
command,on_fast,direct,Device On Fast command.,Device On Fast direct command.
command,on_fast,direct_ack,Device On Fast command.,Device On Fast direct_ack command.
command,on_fast,all_link_cleanup,Device On Fast command.,Device On Fast all_link_cleanup command.
command,on_fast,all_link_cleanup_ack,Device On Fast command.,Device On Fast all_link_cleanup_ack command.
command,on_fast,broadcast,Device On Fast command.,Device On Fast broadcast command.
command,on_fast,direct_nak,Device On Fast command.,Device On Fast direct_nak command.
command,on_fast,all_link_broadcast,Device On Fast command.,Device On Fast all_link_broadcast command.
command,on_fast,all_link_cleanup_nak,Device On Fast command.,Device On Fast all_link_cleanup_nak command.
command,off,direct,Device Off command.,Device Off direct command.
command,off,direct_ack,Device Off command.,Device Off direct_ack command.
command,off,all_link_cleanup,Device Off command.,Device Off all_link_cleanup command.
command,off,all_link_cleanup_ack,Device Off command.,Device Off all_link_cleanup_ack command.
command,off,broadcast,Device Off command.,Device Off broadcast command.
command,off,direct_nak,Device Off command.,Device Off direct_nak command.
command,off,all_link_broadcast,Device Off command.,Device Off all_link_broadcast command.
command,off,all_link_cleanup_nak,Device Off command.,Device Off all_link_cleanup_nak command.
command,off_fast,direct,Device Off Fast command.,Device Off Fast direct command.
command,off_fast,direct_ack,Device Off Fast command.,Device Off Fast direct_ack command.
command,off_fast,all_link_cleanup,Device Off Fast command.,Device Off Fast all_link_cleanup command.
command,off_fast,all_link_cleanup_ack,Device Off Fast command.,Device Off Fast all_link_cleanup_ack command.
command,off_fast,broadcast,Device Off Fast command.,Device Off Fast broadcast command.
command,off_fast,direct_nak,Device Off Fast command.,Device Off Fast direct_nak command.
command,off_fast,all_link_broadcast,Device Off Fast command.,Device Off Fast all_link_broadcast command.
command,off_fast,all_link_cleanup_nak,Device Off Fast command.,Device Off Fast all_link_cleanup_nak command.
command,brighten_one_step,direct,Device Brighten One Step   command.,Device Brighten One Step   direct command.
command,brighten_one_step,direct_ack,Device Brighten One Step   command.,Device Brighten One Step   direct_ack command.
command,brighten_one_step,all_link_cleanup,Device Brighten One Step   command.,Device Brighten One Step   all_link_cleanup command.
command,brighten_one_step,all_link_cleanup_ack,Device Brighten One Step   command.,Device Brighten One Step   all_link_cleanup_ack command.
command,brighten_one_step,broadcast,Device Brighten One Step   command.,Device Brighten One Step   broadcast command.
